file,line,severity,text
tools/batch-tag-family-law.js,21,REVIEW_BEFORE_RUNNING,"const DECISION_CSV = path.resolve(__dirname, '../../project-control/content-master/family-law-decision-map.csv');"
tools/build-criminal-owner-review-packet.mjs,123,REVIEW_BEFORE_RUNNING,"const sameDateInput = path.join(ROOT, 'reports', `${DASHBOARD_PREFIX}-${args.reportDate}.csv`);"
tools/build-criminal-owner-review-packet.mjs,135,REVIEW_BEFORE_RUNNING,"reportCsv: path.join(ROOT, 'reports', `${base}.csv`),"
tools/build-criminal-owner-review-packet.mjs,136,REVIEW_BEFORE_RUNNING,"reportJson: path.join(ROOT, 'reports', `${base}.json`),"
tools/build-criminal-owner-review-packet.mjs,137,REVIEW_BEFORE_RUNNING,"projectCsv: path.join(ROOT, 'project-control', `${base}.csv`),"
tools/build-criminal-owner-review-packet.mjs,138,REVIEW_BEFORE_RUNNING,"projectMd: path.join(ROOT, 'project-control', `${base}.md`),"
tools/build-criminal-owner-review-packet.mjs,148,REVIEW_BEFORE_RUNNING,node tools/build-criminal-owner-review-packet.mjs --reportDate=YYYY-MM-DD --input=reports/criminal-traffic-readiness-dashboard-YYYY-MM-DD.csv
tools/build-criminal-owner-review-packet.mjs,151,REVIEW_BEFORE_RUNNING,reports/criminal-traffic-readiness-dashboard-YYYY-MM-DD.csv
tools/build-criminal-owner-review-packet.mjs,154,REVIEW_BEFORE_RUNNING,reports/criminal-owner-review-packet-YYYY-MM-DD.csv
tools/build-criminal-owner-review-packet.mjs,155,REVIEW_BEFORE_RUNNING,reports/criminal-owner-review-packet-YYYY-MM-DD.json
tools/build-criminal-owner-review-packet.mjs,156,REVIEW_BEFORE_RUNNING,project-control/criminal-owner-review-packet-YYYY-MM-DD.csv
tools/build-criminal-owner-review-packet.mjs,157,REFERENCE_ONLY,project-control/criminal-owner-review-packet-YYYY-MM-DD.md
tools/build-criminal-owner-review-packet.mjs,266,REFERENCE_ONLY,"'CRIM-UPLOAD-PKG-001': 'content-drafts/criminal-lawyer-pillar-he.md',"
tools/build-criminal-owner-review-packet.mjs,267,REFERENCE_ONLY,"'CRIM-UPLOAD-PKG-002': 'content-drafts/police-investigation-supporting-he.md',"
tools/build-criminal-owner-review-packet.mjs,268,REFERENCE_ONLY,"'CRIM-UPLOAD-PKG-003': 'content-drafts/pretrial-detention-supporting-he.md',"
tools/build-criminal-owner-review-packet.mjs,269,REFERENCE_ONLY,"'CRIM-UPLOAD-PKG-004': 'content-drafts/indictment-supporting-he.md',"
tools/build-criminal-owner-review-packet.mjs,270,REFERENCE_ONLY,"'CRIM-UPLOAD-PKG-005': 'content-drafts/drug-offenses-supporting-he.md',"
tools/build-decision-map.js,14,REVIEW_BEFORE_RUNNING,"const INPUT = path.resolve(__dirname, '../../project-control/content-master/family-law-cluster.csv');"
tools/build-decision-map.js,15,REVIEW_BEFORE_RUNNING,"const OUTPUT = path.resolve(__dirname, '../../project-control/content-master/family-law-decision-map.csv');"
tools/build-decision-map.js,16,REVIEW_BEFORE_RUNNING,"const REPORT = path.resolve(__dirname, '../../project-control/content-master/family-law-decision-report.md');"
tools/build-justice-seo-pack.mjs,5,REVIEW_BEFORE_RUNNING,"const outDir = path.join(root, 'mnt', 'documents', 'justice');"
tools/build-justice-seo-pack.mjs,69,REVIEW_BEFORE_RUNNING,"['State Comptroller land rights report', 'https://library.mevaker.gov.il/sites/DigitalLibrary/Pages/Reports/297-13.aspx', 'land rights registration complexity'],"
tools/build-justice-seo-pack.mjs,70,REVIEW_BEFORE_RUNNING,"['Jus-Tice targeted GSC query queue', 'project-control/targeted-gsc-query-queue.csv', 'existing internal GSC-derived decision queue'],"
tools/build-justice-seo-pack.mjs,71,REVIEW_BEFORE_RUNNING,"['Jus-Tice topic clusters', 'project-control/topic-clusters.csv', 'existing site cluster inventory'],"
tools/build-justice-seo-pack.mjs,72,REVIEW_BEFORE_RUNNING,"['Jus-Tice SERP research log', 'project-control/serp-research-log.csv', 'prior partial SERP observations'],"
tools/build-justice-seo-pack.mjs,73,REFERENCE_ONLY,"['Jus-Tice competitor success plan', 'project-control/competitor-success-replication-plan-2026-05-25.md', 'competitor implementation plan already prepared'],"
tools/build-justice-seo-pack.mjs,74,REFERENCE_ONLY,"['Jus-Tice live CMS indexed customers', 'project-control/live-cms-indexed-customers-2026-05-25.md', '20 public lawyer cards and supplier blocker'],"
tools/build-justice-seo-pack.mjs,935,REFERENCE_ONLY,- Built a WordPress-ready draft pack under \`mnt/documents/justice\`.
tools/build-lawyer-cms-entry-packet.mjs,5,REVIEW_BEFORE_RUNNING,"const sourcePath = path.join( root, 'project-control', 'public-basic-lawyer-cms-import-candidates-2026-05-25.csv' );"
tools/build-lawyer-cms-entry-packet.mjs,6,REVIEW_BEFORE_RUNNING,"const outMd = path.join( root, 'project-control', 'lawyer-cms-draft-entry-packet-2026-05-25.md' );"
tools/build-lawyer-cms-entry-packet.mjs,7,REVIEW_BEFORE_RUNNING,"const outCsv = path.join( root, 'project-control', 'lawyer-cms-draft-entry-packet-2026-05-25.csv' );"
tools/build-lawyer-cms-entry-packet.mjs,8,REVIEW_BEFORE_RUNNING,"const outJson = path.join( root, 'reports', 'lawyer-cms-draft-entry-packet-2026-05-25.json' );"
tools/build-lawyer-cms-entry-packet.mjs,229,REVIEW_BEFORE_RUNNING,- CSV entry sheet: \`project-control/lawyer-cms-draft-entry-packet-2026-05-25.csv\`
tools/build-lawyer-cms-entry-packet.mjs,230,REVIEW_BEFORE_RUNNING,- JSON report: \`reports/lawyer-cms-draft-entry-packet-2026-05-25.json\`
tools/build-master-csv.js,23,REVIEW_BEFORE_RUNNING,"const wpFile = fs.readFileSync('c:/Users/pro/justice/project-control/full-inventory.csv', 'utf8');"
tools/build-master-csv.js,29,REVIEW_BEFORE_RUNNING,"const gscFile = fs.readFileSync('c:/Users/pro/justice/justice-theme/reports/gsc/performance-pages.csv', 'utf8');"
tools/build-master-csv.js,97,REVIEW_BEFORE_RUNNING,"fs.writeFileSync('c:/Users/pro/justice/project-control/content-master/content-master-inventory.csv', csvContent);"
tools/build-master-csv.js,102,REVIEW_BEFORE_RUNNING,"fs.writeFileSync('c:/Users/pro/justice/project-control/content-master/redirect-map.csv', redirectCols.join(',') + '\n');"
tools/build-maya-lawyer-cms-activation-packet.mjs,73,REVIEW_BEFORE_RUNNING,reports/maya-lawyer-live-readonly-REPORT_DATE.json
tools/build-maya-lawyer-cms-activation-packet.mjs,74,REVIEW_BEFORE_RUNNING,project-control/maya-lawyer-mini-site-readiness-SOURCE_DATE.csv
tools/build-maya-lawyer-cms-activation-packet.mjs,75,REVIEW_BEFORE_RUNNING,project-control/url-migration-map.csv
tools/build-maya-lawyer-cms-activation-packet.mjs,80,REVIEW_BEFORE_RUNNING,reports/maya-lawyer-cms-activation-packet-REPORT_DATE.csv
tools/build-maya-lawyer-cms-activation-packet.mjs,81,REVIEW_BEFORE_RUNNING,reports/maya-lawyer-cms-activation-packet-REPORT_DATE.json
tools/build-maya-lawyer-cms-activation-packet.mjs,82,REVIEW_BEFORE_RUNNING,project-control/maya-lawyer-cms-activation-packet-REPORT_DATE.csv
tools/build-maya-lawyer-cms-activation-packet.mjs,83,REVIEW_BEFORE_RUNNING,project-control/maya-lawyer-cms-activation-packet-REPORT_DATE.md
tools/build-maya-lawyer-cms-activation-packet.mjs,164,REVIEW_BEFORE_RUNNING,"liveJson: path.join(ROOT, 'reports', `maya-lawyer-live-readonly-${reportDate}.json`),"
tools/build-maya-lawyer-cms-activation-packet.mjs,165,REVIEW_BEFORE_RUNNING,"liveCsv: path.join(ROOT, 'project-control', `maya-lawyer-live-readonly-${reportDate}.csv`),"
tools/build-maya-lawyer-cms-activation-packet.mjs,166,REVIEW_BEFORE_RUNNING,"readinessCsv: path.join(ROOT, 'project-control', `maya-lawyer-mini-site-readiness-${sourceDate}.csv`),"
tools/build-maya-lawyer-cms-activation-packet.mjs,167,REVIEW_BEFORE_RUNNING,"urlMigrationMap: path.join(ROOT, 'project-control', 'url-migration-map.csv'),"
tools/build-maya-lawyer-cms-activation-packet.mjs,170,REVIEW_BEFORE_RUNNING,"reportCsv: path.join(ROOT, 'reports', `${base}.csv`),"
tools/build-maya-lawyer-cms-activation-packet.mjs,171,REVIEW_BEFORE_RUNNING,"reportJson: path.join(ROOT, 'reports', `${base}.json`),"
tools/build-maya-lawyer-cms-activation-packet.mjs,172,REVIEW_BEFORE_RUNNING,"projectCsv: path.join(ROOT, 'project-control', `${base}.csv`),"
tools/build-maya-lawyer-cms-activation-packet.mjs,173,REVIEW_BEFORE_RUNNING,"projectMd: path.join(ROOT, 'project-control', `${base}.md`),"
tools/build-priority-owner-action-queue.mjs,64,REVIEW_BEFORE_RUNNING,reports/priority-owner-action-queue-YYYY-MM-DD.csv
tools/build-priority-owner-action-queue.mjs,65,REVIEW_BEFORE_RUNNING,reports/priority-owner-action-queue-YYYY-MM-DD.json
tools/build-priority-owner-action-queue.mjs,66,REVIEW_BEFORE_RUNNING,project-control/priority-owner-action-queue-YYYY-MM-DD.csv
tools/build-priority-owner-action-queue.mjs,67,REFERENCE_ONLY,project-control/priority-owner-action-queue-YYYY-MM-DD.md
tools/build-priority-owner-action-queue.mjs,72,REVIEW_BEFORE_RUNNING,"const pc = path.join(ROOT, 'project-control');"
tools/build-priority-owner-action-queue.mjs,73,REVIEW_BEFORE_RUNNING,"const reports = path.join(ROOT, 'reports');"
tools/build-priority-owner-action-queue.mjs,404,REVIEW_BEFORE_RUNNING,- \`reports/priority-owner-action-queue-${summary.reportDate}.csv\`
tools/build-priority-owner-action-queue.mjs,405,REVIEW_BEFORE_RUNNING,- \`reports/priority-owner-action-queue-${summary.reportDate}.json\`
tools/build-priority-owner-action-queue.mjs,406,REVIEW_BEFORE_RUNNING,- \`project-control/priority-owner-action-queue-${summary.reportDate}.csv\`
tools/build-priority-owner-action-queue.mjs,407,REVIEW_BEFORE_RUNNING,- \`project-control/priority-owner-action-queue-${summary.reportDate}.md\`
tools/build-priority-page-cms-repair-readiness-gate.mjs,65,REVIEW_BEFORE_RUNNING,project-control/priority-pages-live-readonly-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,66,REVIEW_BEFORE_RUNNING,project-control/priority-pages-cms-repair-packet-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,67,REVIEW_BEFORE_RUNNING,project-control/priority-pages-cms-rollback-capture-template-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,68,REVIEW_BEFORE_RUNNING,project-control/priority-pages-cms-owner-approval-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,69,REVIEW_BEFORE_RUNNING,project-control/wp-rest-publisher-safety-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,72,REVIEW_BEFORE_RUNNING,reports/priority-pages-cms-repair-readiness-gate-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,73,REVIEW_BEFORE_RUNNING,reports/priority-pages-cms-repair-readiness-gate-YYYY-MM-DD.json
tools/build-priority-page-cms-repair-readiness-gate.mjs,74,REVIEW_BEFORE_RUNNING,project-control/priority-pages-cms-repair-readiness-gate-YYYY-MM-DD.csv
tools/build-priority-page-cms-repair-readiness-gate.mjs,75,REFERENCE_ONLY,project-control/priority-pages-cms-repair-readiness-gate-YYYY-MM-DD.md
tools/build-priority-page-cms-repair-readiness-gate.mjs,81,REVIEW_BEFORE_RUNNING,"liveQa: path.join(ROOT, 'project-control', `priority-pages-live-readonly-${reportDate}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,82,REVIEW_BEFORE_RUNNING,"repairPacket: path.join(ROOT, 'project-control', `priority-pages-cms-repair-packet-${reportDate}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,83,REVIEW_BEFORE_RUNNING,"rollback: path.join(ROOT, 'project-control', `priority-pages-cms-rollback-capture-template-${reportDate}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,84,REVIEW_BEFORE_RUNNING,"approval: path.join(ROOT, 'project-control', `priority-pages-cms-owner-approval-${reportDate}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,85,REVIEW_BEFORE_RUNNING,"publisherSafety: path.join(ROOT, 'project-control', `wp-rest-publisher-safety-${reportDate}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,91,REVIEW_BEFORE_RUNNING,"reportCsv: path.join(ROOT, 'reports', `${base}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,92,REVIEW_BEFORE_RUNNING,"reportJson: path.join(ROOT, 'reports', `${base}.json`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,93,REVIEW_BEFORE_RUNNING,"projectCsv: path.join(ROOT, 'project-control', `${base}.csv`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,94,REVIEW_BEFORE_RUNNING,"projectMd: path.join(ROOT, 'project-control', `${base}.md`),"
tools/build-priority-page-cms-repair-readiness-gate.mjs,367,REVIEW_BEFORE_RUNNING,- \`reports/priority-pages-cms-repair-readiness-gate-${summary.reportDate}.csv\`
tools/build-priority-page-cms-repair-readiness-gate.mjs,368,REVIEW_BEFORE_RUNNING,- \`reports/priority-pages-cms-repair-readiness-gate-${summary.reportDate}.json\`
tools/build-priority-page-cms-repair-readiness-gate.mjs,369,REVIEW_BEFORE_RUNNING,- \`project-control/priority-pages-cms-repair-readiness-gate-${summary.reportDate}.csv\`
tools/build-priority-page-cms-repair-readiness-gate.mjs,370,REVIEW_BEFORE_RUNNING,- \`project-control/priority-pages-cms-repair-readiness-gate-${summary.reportDate}.md\`
tools/build-route-deploy-verification-gate.mjs,31,REVIEW_BEFORE_RUNNING,const liveTrafficReport = args.get( 'liveTrafficReport' ) || `reports/route-deploy-live-traffic-priority-${ reportDate }.csv`;
tools/build-route-deploy-verification-gate.mjs,32,REVIEW_BEFORE_RUNNING,const liveTrustReport = args.get( 'liveTrustReport' ) || `reports/route-deploy-live-trust-routes-${ reportDate }.csv`;
tools/build-route-deploy-verification-gate.mjs,33,REVIEW_BEFORE_RUNNING,const liveControlledBreadcrumbReport = args.get( 'liveControlledBreadcrumbReport' ) || `reports/route-deploy-live-controlled-breadcrumbs-${ reportDate }.csv`;
tools/build-route-deploy-verification-gate.mjs,34,REVIEW_BEFORE_RUNNING,const screenshotDir = args.get( 'screenshotDir' ) || `project-control/visual-evidence/route-deploy-${ reportDate }`;
tools/build-route-deploy-verification-gate.mjs,61,REVIEW_BEFORE_RUNNING,"taskBoard: 'project-control/task-board.csv',"
tools/build-route-deploy-verification-gate.mjs,545,REVIEW_BEFORE_RUNNING,$env:JUSTICE_TRAFFIC_REPORT='reports/route-deploy-live-traffic-priority-${ reportDate }.csv'
tools/build-route-deploy-verification-gate.mjs,547,REVIEW_BEFORE_RUNNING,$env:JUSTICE_TRUST_REPORT='reports/route-deploy-live-trust-routes-${ reportDate }.csv'
tools/build-route-deploy-verification-gate.mjs,549,REVIEW_BEFORE_RUNNING,$env:JUSTICE_BREADCRUMB_REPORT='reports/route-deploy-breadcrumb-schema-${ reportDate }.csv'
tools/build-route-deploy-verification-gate.mjs,552,REVIEW_BEFORE_RUNNING,$env:JUSTICE_CONTROLLED_BREADCRUMB_REPORT='reports/route-deploy-live-controlled-breadcrumbs-${ reportDate }.csv'
tools/build-route-deploy-verification-gate.mjs,567,REVIEW_BEFORE_RUNNING,"const reportDir = path.join( root, 'reports' );"
tools/build-route-deploy-verification-gate.mjs,568,REVIEW_BEFORE_RUNNING,"const controlDir = path.join( root, 'project-control' );"
tools/check-controlled-route-breadcrumb-safety.mjs,33,REVIEW_BEFORE_RUNNING,"reportCsv: path.join(ROOT, 'reports', `${base}.csv`),"
tools/check-controlled-route-breadcrumb-safety.mjs,34,REVIEW_BEFORE_RUNNING,"reportJson: path.join(ROOT, 'reports', `${base}.json`),"
tools/check-controlled-route-breadcrumb-safety.mjs,35,REVIEW_BEFORE_RUNNING,"projectCsv: path.join(ROOT, 'project-control', `${base}.csv`),"
tools/check-controlled-route-breadcrumb-safety.mjs,36,REVIEW_BEFORE_RUNNING,"projectMd: path.join(ROOT, 'project-control', `${base}.md`),"
tools/check-eeat-authority-safety.mjs,8,REVIEW_BEFORE_RUNNING,"const reportDir = path.join(root, 'reports');"
tools/check-family-divorce-live-preupload.mjs,6,REVIEW_BEFORE_RUNNING,|| 'reports/family-divorce-live-preupload-2026-05-21.csv';
tools/check-family-divorce-public-bodies.mjs,5,REVIEW_BEFORE_RUNNING,|| 'reports/family-divorce-public-body-static-qa-2026-05-21.csv';
tools/check-family-divorce-public-bodies.mjs,11,REFERENCE_ONLY,"file: 'content-drafts/divorce-lawyer-public-body-he.md',"
tools/check-family-divorce-public-bodies.mjs,24,REFERENCE_ONLY,"file: 'content-drafts/consensual-divorce-public-body-he.md',"
tools/check-family-divorce-public-bodies.mjs,30,REFERENCE_ONLY,"file: 'content-drafts/divorce-mediation-public-body-he.md',"
tools/check-family-divorce-public-bodies.mjs,36,REFERENCE_ONLY,"file: 'content-drafts/divorce-property-division-public-body-he.md',"
tools/check-family-divorce-public-bodies.mjs,42,REFERENCE_ONLY,"file: 'content-drafts/family-dispute-resolution-public-body-he.md',"
tools/check-family-divorce-public-bodies.mjs,48,REFERENCE_ONLY,"file: 'content-drafts/child-support-public-body-he.md',"
tools/check-family-divorce-public-bodies.mjs,54,REFERENCE_ONLY,"file: 'content-drafts/child-custody-public-body-he.md',"
