priority,recommendation,cluster,title,candidate_url,post_id,post_type,live_status,clicks,impressions,reasons,gsc_risk,gsc_matched,gsc_top_queries,status,safety_gate
"P0","PROTECT_AND_REWRITE_OR_MERGE","traffic-law","עורך דין תעבורה","https://jus-tice.co.il/traffic-lawyer","1751","articles","200","0","20330","duplicate_or_target_slug_conflict|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","TARGET_SLUG_CONFLICT_NEEDS_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","הסכם ממון","https://jus-tice.co.il/prenuptial-agreements-overview","3371","articles","200","1","19833","gsc_do_not_touch_high_traffic_url","HIGH","YES","הסכם ממון בין בני זוג (0c/208i/p57.1) | עריכת הסכם ממון (0c/166i/p65.7) | מה זה הסכם ממון (0c/159i/p45.4) | הסכם ממון (0c/93i/p61.9) | הסכם ממון על דירה (0c/89i/p76.6)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","קניית נכס בפורטוגל: המדריך האולטימטיבי *2024*","https://jus-tice.co.il/buying-property-in-portugal","11232","articles","200","29","19610","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","medical-malpractice","UNKNOWN","https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A2%D7%95%D7%9C%D7%9D","","gsc-url","","15","19549","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C","","gsc-url","","11","18431","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","חתימה דיגיטלית | עו”ד נוטריון אונליין","https://jus-tice.co.il/digital-signature","10018","articles","200","24","18372","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","תיווך נדל”ן: מתווך – סוכן נדל”ן","https://jus-tice.co.il/real-estate-agent","9012","articles","200","17","18297","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","מה סכום מזונות לילד (0c/168i/p72.3) | כמה משלמים מזונות על 2 ילדים (0c/150i/p80.1) | כמה משלמים מזונות על 3 ילדים (0c/105i/p63.1) | סכום מזונות (0c/96i/p70.4) | כמה מזונות משלמים על 2 ילדים (0c/92i/p74.9)","https://jus-tice.co.il/%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D","","gsc-url","","16","17808","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","מה סכום מזונות לילד (0c/168i/p72.3) | כמה משלמים מזונות על 2 ילדים (0c/150i/p80.1) | כמה משלמים מזונות על 3 ילדים (0c/105i/p63.1) | סכום מזונות (0c/96i/p70.4) | כמה מזונות משלמים על 2 ילדים (0c/92i/p74.9)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין קניין רוחני | עו”ד פטנטים","https://jus-tice.co.il/intellectual-property-lawyer","5288","articles","200","5","17657","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","טעויות שיש להמנע מהן ברכישת נכס בקפריסין","https://jus-tice.co.il/avoiding-mistakes-when-buying-property-in-cyprus","10239","articles","200","26","17420","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","real-estate","רישום זכויות מקרקעין בישראל | לשכת רישום מקרקעין","https://jus-tice.co.il/registration-of-real-estate-israel","10503","articles","200","15","17400","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","משמורת משותפת","https://jus-tice.co.il/joint-custody-shared-parenting","5405","articles","200","5","16996","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F","","gsc-url","","128","16790","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין נזקי גוף ארה”ב | תביעה לנזקי גוף בארצות הברית: כל מה שצריך לדעת","https://jus-tice.co.il/personal-injury-law","9339","articles","200","39","16429","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","עורך דין פלילי מפורסם | עורכי הדין הפליליים המובילים בישראל ובעולם (2025)","https://jus-tice.co.il/famous-criminal-defense-lawyer","12428","articles","200","90","16268","trust_claim_review|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","real-estate","פירוק שיתוף בין בני זוג (0c/171i/p31.3) | פירוק שיתוף במקרקעין בין בני זוג (0c/99i/p47.9) | פירוק שיתוף בדירה (0c/66i/p83.0) | פירוק שותפות גירושין (0c/39i/p91.8) | פירוק שיתוף בין אחים (0c/25i/p71.8)","https://jus-tice.co.il/articles/%D7%A4%D7%99%D7%A8%D7%95%D7%A7-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%9C%D7%A4%D7%99","","gsc-url","","8","16201","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","פירוק שיתוף בין בני זוג (0c/171i/p31.3) | פירוק שיתוף במקרקעין בין בני זוג (0c/99i/p47.9) | פירוק שיתוף בדירה (0c/66i/p83.0) | פירוק שותפות גירושין (0c/39i/p91.8) | פירוק שיתוף בין אחים (0c/25i/p71.8)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","real-estate","UNKNOWN","https://jus-tice.co.il/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99","","gsc-url","","59","16161","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%95%D7%A8%D7%A7%D7%A1-forex","","gsc-url","","25","16109","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","employment-law","העסקת עובד זר מומחה","https://jus-tice.co.il/working-permit-for-foreign-workers","921","articles","200","3","15903","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","inheritance-wills","מהי ירושה","https://jus-tice.co.il/inheritance","3048","articles","200","2","15808","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%94%D7%97%D7%95%D7%96%D7%99%D7%9D-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%91%D7%A9%D7%9C-%D7%94%D7%A4%D7%A8%D7%AA-%D7%97%D7%95%D7%96%D7%94-%D7%AA%D7%A9%D7%9C%D7%90-1970","","gsc-url","","29","15681","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","tax-law","UNKNOWN","https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%94%D7%A0%D7%97%D7%99%D7%94-%D7%9E%D7%A1%D7%A4%D7%A8-13","","gsc-url","","39","15505","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","פורטו, פורטוגל – השקעות נדל”ן עבור ישראלים","https://jus-tice.co.il/porto-portugal-real-estate","12433","articles","200","22","15404","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","inheritance-wills","הגשת בקשה לצו קיום צוואה | עורך דין צו קיום צוואה","https://jus-tice.co.il/what-is-a-probate-order","2963","articles","200","0","15131","gsc_do_not_touch_high_traffic_url","HIGH","YES","35787-02 (0c/3i/p27.7) | ערעור על צו קיום צוואה (0c/2i/p60.0) | בקשה למתן צו קיום צוואה מקוון (0c/1i/p100.0) | הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה (0c/1i/p43.0)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","legal-database-rulings","UNKNOWN","https://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%9F-%D7%A4%D7%A8%D7%A1%D7%95%D7%9D-%D7%91%D7%A7%D7%91%D7%95%D7%A6%D7%AA","","gsc-url","","29","15120","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","traffic-law","נהיגה בשכרות","https://jus-tice.co.il/driving-under-the-influence","834","articles","200","0","14990","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","inheritance-wills","התנגדות לצוואה | הגשת התנגדות לצו קיום צוואה","https://jus-tice.co.il/will-probate-objection","2970","articles","200","11","14894","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","חוקיות הקנאביס | האם קנאביס חוקי?","https://jus-tice.co.il/legality-of-cannabis","2993","articles","200","50","14794","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","לווי קניית נכס בפורטוגל לישראלים | המדריך המלא לחיפוש ורכישת נכס בפורטוגל","https://jus-tice.co.il/guide-buying-property-portugal-israelis","10779","articles","200","18","14398","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C","","gsc-url","","15","14309","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","ויזת זהב | גולדן ויזה | תושבות ואזרחות באמצעות השקעה","https://jus-tice.co.il/golden-visa","9481","articles","200","79","14197","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","שינוי משמורת ילדים | סיבות לשנות את משמורת הילדים","https://jus-tice.co.il/child-custody-modification","5328","articles","200","20","14186","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין בינלאומי ירושות צוואות ועיזבונות | מדריך ליורשים ישראלים בחו”ל","https://jus-tice.co.il/international-inheritance-wills-lawyer","12401","articles","200","129","14123","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","personal-injury","UNKNOWN","https://jus-tice.co.il/%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%93%D7%9E%D7%99-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%95%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA","","gsc-url","","41","13957","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","מה צריך לדעת כשעושים עסקים בסין – מדריך מקיף לישראלים ומידע משפטי","https://jus-tice.co.il/china-business-legal-guide","11771","articles","200","38","13945","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","תקנים מעודכנים להתאמה רפואית לנהיגה מרב”ד","https://jus-tice.co.il/standards-of-medical-fitness-to-drive","3265","articles","200","70","13940","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/articles/%D7%90%D7%A7%D7%98%D7%95%D7%90%D7%A8-%D7%9E%D7%94%D7%95-%D7%9E%D7%93%D7%A2-%D7%94%D7%90%D7%A7%D7%98%D7%95%D7%90%D7%A8%D7%99%D7%94","","gsc-url","","10","13725","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/%D7%98%D7%95%D7%A4%D7%A1-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A2%D7%91%D7%A8%D7%99%D7%99%D7%A0%D7%99-%D7%9E%D7%99%D7%9F-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%94%D7%9E%D7%9B%D7%95%D7%95%D7%9F-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%98%D7%99%D7%A0%D7%99%D7%9D","","gsc-url","","128","13626","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","זכויות יוצרים | © Copyright","https://jus-tice.co.il/copyright","5300","articles","200","20","13456","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%95%D7%A1%D7%99%D7%95%D7%A2-%D7%91%D7%A9%D7%9C-%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%98%D7%99%D7%A1%D7%94-%D7%90%D7%95-%D7%A9%D7%99%D7%A0%D7%95%D7%99-%D7%91%D7%AA%D7%A0%D7%90%D7%99%D7%94-%D7%94%D7%AA%D7%A9%D7%A2%D7%91-2012","","gsc-url","","14","13316","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","עלויות גירושין 2025 | מחירון מעודכן השוואה ובחירה בין עורכי דין לענייני גירושין","https://jus-tice.co.il/divorce-costs-2025","12588","articles","200","31","13272","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","עורך דין גירושין (0c/288i/p62.1) | כמה עולה עורך דין גירושין (0c/153i/p71.6) | עורך דין גירושין דיני משפחה וצוואות (0c/129i/p31.2) | עלות עורך דין גירושין (0c/114i/p76.1) | גירושין עורך דין (0c/113i/p54.8)","https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9","","gsc-url","","0","13216","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","עורך דין גירושין (0c/288i/p62.1) | כמה עולה עורך דין גירושין (0c/153i/p71.6) | עורך דין גירושין דיני משפחה וצוואות (0c/129i/p31.2) | עלות עורך דין גירושין (0c/114i/p76.1) | גירושין עורך דין (0c/113i/p54.8)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","עורכי הדין להגנה פלילית הטובים ביותר בקרבתי – דירוגי עורכי דין","https://jus-tice.co.il/lawyer-near-me-criminal-law","7685","articles","200","13","12986","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","real-estate","רכישת דירה בחו”ל | מדריך סוגי דירות | השקעות נדל”ן חו”ל","https://jus-tice.co.il/apartment","10860","articles","200","6","12916","gsc_do_not_touch_high_traffic_url","HIGH","YES","דירות בחו (0c/13i/p19.5) | קניית נכס בחו""ל (0c/9i/p41.7) | דירות בחו""ל (0c/7i/p15.3) | קניית דירה להשקעה בחול (0c/5i/p32.4) | רכישת נכס בחול (0c/5i/p39.0)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","עורך דין פלילי בתל אביב (0c/217i/p66.1) | עורך דין פלילי מומלץ בתל אביב (0c/21i/p43.2) | עורך דין פלילי תל אביב (0c/14i/p79.2) | עורך דין סמים (0c/11i/p59.3) | ייעוץ משפטי פלילי בתל אביב (0c/9i/p45.1)","https://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9B%D7%99-%D7%98%D7%95%D7%91-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91","","gsc-url","","4","12758","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","עורך דין פלילי בתל אביב (0c/217i/p66.1) | עורך דין פלילי מומלץ בתל אביב (0c/21i/p43.2) | עורך דין פלילי תל אביב (0c/14i/p79.2) | עורך דין סמים (0c/11i/p59.3) | ייעוץ משפטי פלילי בתל אביב (0c/9i/p45.1)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","real-estate","מה זה ביטוח דירה?","https://jus-tice.co.il/home-insurance","6503","articles","200","0","12565","gsc_do_not_touch_high_traffic_url","HIGH","YES","פוליסת ביטוח דירה (0c/29i/p63.2) | כמה עולה ביטוח דירה שכורה (0c/3i/p46.0) | תביעת ביטוח דירה (0c/2i/p79.0) | ביטוח דירה על השוכר או המשכיר (0c/1i/p33.0) | ביטוח מבנה דירה שכורה (0c/1i/p83.0)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
