"source_url","target_url","anchor_text","link_type","reason","priority","status"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%A7%D7%99%D7%99%D7%9E%D7%94-%D7%99%D7%97%D7%A1%D7%99-%D7%90%D7%99%D7%A9%D7%95%D7%AA-%D7%A2%D7%9D-%D7%92%D7%91%D7%A8%D7%99%D7%9D-%D7%96%D7%A8%D7%99%D7%9D-%D7%91%D7%A0%D7%95%D7%9B%D7%97%D7%95%D7%AA-%D7%91%D7%A2%D7%9C%D7%94-1242579-2-%D7%91%D7%99%D7%94%D7%93-%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%99%D7%9C%D7%AA-%D7%93%D7%99%D7%99%D7%9F-%D7%91%D7%91%D7%99%D7%AA-%D7%93%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%99%D7%A7%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9-%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%95%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%9C%D7%99%D7%93%D7%95%D7%A2%D7%99%D7%9D-%D7%91%D7%A6%D7%99%D7%91%D7%95%D7%A8/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%99%D7%A7%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%9B%D7%A1%D7%A4%D7%99-%D7%9C%D7%A2%D7%96%D7%91%D7%95%D7%9F-%D7%9E%D7%A0%D7%95%D7%97-%D7%A9%D7%98%D7%91%D7%A2-%D7%91%D7%97%D7%95%D7%A3-%D7%94%D7%99%D7%9D-%D7%91%D7%90%D7%A9%D7%93%D7%95%D7%93/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%94%D7%A8%D7%9E%D7%AA-%D7%9E%D7%A1%D7%9A-%D7%A1%D7%A2%D7%A9-12385-08-16/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%A6%D7%A8%D7%9B%D7%A0%D7%99%D7%AA-%D7%91%D7%99%D7%9F-%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%9E%D7%A9%D7%A7%D7%A4%D7%99-%D7%A8%D7%90%D7%99%D7%94/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%97%D7%96%D7%A8-%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%94-%D7%AA%D7%90-5122-10-19/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%AA%D7%9C%D7%94%D7%9E-32773-02-17-%D7%AA%D7%9C%D7%94%D7%9E-548840-04-18/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%94%D7%A6%D7%94%D7%A8%D7%AA%D7%99-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C%D7%9E%D7%97%D7%A6%D7%99%D7%AA-%D7%9E%D7%94%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%95%D7%91%D7%A7%D7%A8%D7%A7%D7%A2-%D7%AA%D7%9E%D7%A9-35298-10-19/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%A2%D7%99%D7%9F-%D7%94%D7%A0%D7%A5-%D7%A7%D7%91%D7%99%D7%9C%D7%95%D7%AA-%D7%95%D7%97%D7%95%D7%A7%D7%99%D7%95%D7%AA-%D7%A8%D7%90%D7%99%D7%95%D7%AA-%D7%A9%D7%94%D7%95%D7%A0%D7%A4%D7%A7%D7%95-%D7%9E%D7%94%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A6%D7%91%D7%99%D7%90%D7%9C%D7%99-%D7%A0-%D7%A2%D7%99%D7%A8%D7%99%D7%99%D7%AA-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91-%D7%9E%D7%A1%D7%9E%D7%9A-%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9B%D7%99%D7%9B%D7%A8-%D7%90%D7%AA%D7%A8%D7%99%D7%9D-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9C%D7%94%D7%A9%D7%91%D7%AA-%D7%A0%D7%A9%D7%A7-%D7%90%D7%99%D7%A9%D7%99/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A6%D7%95-%D7%94%D7%92%D7%A0%D7%94-%D7%91%D7%99%D7%97%D7%A1-%D7%9C%D7%9E%D7%A9%D7%99%D7%91-%D7%A9%D7%A4%D7%A8%D7%A0%D7%A1%D7%AA%D7%95-%D7%93%D7%95%D7%A8%D7%A9%D7%AA-%D7%A0%D7%A9%D7%99%D7%90%D7%AA-%D7%A0%D7%A9%D7%A7/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A6%D7%95-%D7%99%D7%A8%D7%95%D7%A9%D7%94-%D7%90%D7%95%D7%A0%D7%9C%D7%99%D7%99%D7%9F-%D7%A2%D7%9D-%D7%97%D7%95%D7%AA%D7%9E%D7%AA-%D7%90%D7%A4%D7%95%D7%A1%D7%98%D7%99%D7%9C/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A6%D7%95-%D7%9E%D7%A0%D7%99%D7%A2%D7%94-%D7%96%D7%9E%D7%A0%D7%99-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%93%D7%99%D7%A1%D7%A4%D7%95%D7%96%D7%99%D7%A6%D7%99%D7%94-%D7%91%D7%9E%D7%A0%D7%99%D7%95%D7%AA/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A6%D7%95-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%99/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%95%D7%91%D7%94-%D7%94%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%91%D7%94%D7%AA%D7%90%D7%9D-%D7%9C%D7%9B%D7%95%D7%A9%D7%A8-%D7%94%D7%94%D7%A9%D7%AA%D7%9B%D7%A8%D7%95%D7%AA-%D7%95%D7%9C%D7%90-%D7%A8%D7%A7-%D7%9C%D7%92%D7%95%D7%91%D7%94-%D7%94%D7%94%D7%A9%D7%AA%D7%9B%D7%A8%D7%95%D7%AA-%D7%91%D7%A4%D7%95%D7%A2%D7%9C/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%94%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%AA%D7%9C%D7%94%D7%9E-18194-04-22/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A7%D7%99%D7%95%D7%9D-%D7%93%D7%99%D7%95%D7%A0%D7%99%D7%9D-%D7%91%D7%94%D7%9D-%D7%9E%D7%A9%D7%AA%D7%AA%D7%A3-%D7%A2%D7%A6%D7%99%D7%A8-%D7%90%D7%95-%D7%90%D7%A1%D7%99%D7%A8-%D7%91%D7%94%D7%99%D7%95%D7%95%D7%A2%D7%93%D7%95%D7%AA-%D7%97%D7%96%D7%95%D7%AA%D7%99%D7%AA/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A7%D7%A0%D7%99%D7%99%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%91%D7%97%D7%9C%D7%A7%D7%99%D7%9D-%D7%A9%D7%90%D7%99%D7%A0%D7%9D-%D7%A9%D7%95%D7%95%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%97%D7%95%D7%9C%D7%A7%D7%99%D7%9D-%D7%90%D7%AA-%D7%94%D7%A8%D7%95%D7%95%D7%97/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A7%D7%A8%D7%99%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99%D7%9D-%D7%9C%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%9E%D7%A2%D7%9E%D7%93-%D7%91%D7%A0%D7%99-%D7%94%D7%96%D7%95%D7%92-%D7%9C%D7%A4%D7%A0%D7%99-%D7%94%D7%97%D7%AA%D7%95%D7%A0%D7%94-%D7%9B%D7%99%D7%93%D7%95%D7%A2%D7%99%D7%9D-%D7%91%D7%A6%D7%99%D7%91%D7%95%D7%A8/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%99%D7%A9%D7%95%D7%9D-%D7%A7%D7%98%D7%99%D7%9F-%D7%9C%D7%9E%D7%95%D7%A1%D7%93-%D7%97%D7%99%D7%A0%D7%95%D7%9B%D7%99-%D7%9C%D7%A9%D7%A0%D7%AA-%D7%94%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99%D7%9D-%D7%AA%D7%A9%D7%A4%D7%91/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%9E%D7%A0%D7%94%D7%98%D7%9F-%D7%9E%D7%94-%D7%97%D7%95%D7%91%D7%94-%D7%9C%D7%91%D7%93%D7%95%D7%A7-%D7%9C%D7%A4%D7%A0%D7%99-%D7%91%D7%99%D7%A6%D7%95%D7%A2-%D7%A2%D7%A1%D7%A7%D7%94/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%9E%D7%A929980-04-22%D7%A2-%D7%90-%D7%95-%D7%A0-%D7%A4-%D7%95/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%99%D7%9D-%D7%9C%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%90%D7%91%D7%97%D7%95%D7%9F-%D7%A9%D7%92%D7%95%D7%99/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9E%D7%94%D7%9C%D7%9A-%D7%94%D7%A8%D7%99%D7%95%D7%9F-%D7%95%D7%9C%D7%99%D7%93%D7%94-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%93%D7%91%D7%A8%D7%99%D7%9D-%D7%A9%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%93%D7%A2%D7%AA/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%95%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%9D-%D7%A9%D7%9C-%D7%A2%D7%93%D7%99%D7%9D-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%A2%D7%93%D7%95%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%99%D7%9B%D7%95%D7%9C%D7%94-%D7%9C%D7%A2%D7%96%D7%95%D7%A8-%D7%9C%D7%A7%D7%95%D7%A8%D7%91%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%9C%D7%97%D7%A4%D7%A9-%D7%A6%D7%93%D7%A7/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A8%D7%AA%D7%A7-38215-11-21-%D7%A9%D7%95%D7%A1%D7%98%D7%A8%D7%9E%D7%9F-%D7%A0-%D7%90%D7%9C%D7%91%D7%A8-%D7%A6%D7%99%D7%99-%D7%A8%D7%9B%D7%91/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%98%D7%9C%D7%99-%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91%D7%99%D7%A5-%D7%A4%D7%A1%D7%93-%D7%A7%D7%91%D7%9C%D7%AA-%D7%93%D7%91%D7%A8-%D7%91%D7%9E%D7%A8%D7%9E%D7%94-%D7%91%D7%A0%D7%A1%D7%99%D7%91%D7%95%D7%AA-%D7%9E%D7%97%D7%9E%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9C%D7%91%D7%A0%D7%AA-%D7%94%D7%95%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%90%D7%92%D7%99%D7%93/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%99%D7%A4%D7%A2%D7%AA-%D7%A9%D7%A7%D7%93%D7%99-%D7%A9%D7%A5-%D7%A4%D7%A1%D7%93-%D7%91%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%95%D7%A1%D7%99%D7%9C%D7%95%D7%A7-%D7%99%D7%93-%D7%91%D7%9E%D7%A9%D7%A7-%D7%A9%D7%9C-%D7%99%D7%93%D7%95%D7%A2%D7%99%D7%9D-%D7%91%D7%A6%D7%99%D7%91%D7%95%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-41769-11-19/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A9%D7%95%D7%A7-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%A7%D7%98%D7%99%D7%9F-%D7%9B%D7%A9%D7%94%D7%90%D7%9E%D7%90-%D7%9E%D7%A1%D7%A8%D7%91%D7%AA-%D7%9C%D7%94%D7%A4%D7%92%D7%99%D7%A9-%D7%90%D7%95%D7%AA%D7%95-%D7%A2%D7%9D-%D7%90%D7%91%D7%99%D7%95-%D7%91%D7%A0%D7%99%D7%92%D7%95%D7%93-%D7%9C%D7%94%D7%97%D7%9C%D7%98%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%9013429-05-21-%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95-%D7%95%D7%90%D7%97-%D7%A0-%D7%90%D7%95%D7%9C%D7%9E%D7%A8%D7%98/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%9015566-11-18%D7%93%D7%95%D7%99%D7%98%D7%A9-%D7%A0-%D7%90%D7%95%D7%A0%D7%99%D7%91%D7%A8%D7%A1%D7%99%D7%98%D7%AA-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-16763-09-21%D7%9E%D7%95%D7%98%D7%99%D7%A2%D7%99-%D7%A0-%D7%A1%D7%A4%D7%A6%D7%99%D7%A7-%D7%A8%D7%99%D7%91%D7%A7-%D7%95%D7%90%D7%97/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-19141-07-18-%D7%94%D7%9C%D7%95%D7%99-%D7%A0-%D7%A4%D7%98-%D7%91%D7%99%D7%99-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-28120-03-18-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-googel-llc-%D7%95%D7%90%D7%97/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%903634-10-16%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%90%D7%92%D7%93-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%91%D7%A2%D7%9E/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-42164-01-19-%D7%A7%D7%95%D7%A8%D7%9E%D7%9F-%D7%95%D7%90%D7%97-%D7%A0-%D7%98%D7%91%D7%9C/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-48125-05-18-%D7%92%D7%91%D7%90%D7%99-%D7%95%D7%90%D7%97-%D7%A0-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%97%D7%92%D7%92-%D7%99%D7%99%D7%96%D7%95%D7%9D-%D7%A0%D7%93%D7%9C%D7%9F/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-48441-01-15-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0%D7%92%D7%93-%D7%9E%D7%92%D7%93%D7%9C-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%97/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-55450-03-20-%D7%9E%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%95%D7%95%D7%A1%D7%98%D7%9E%D7%A0%D7%98%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97-%D7%A0-%D7%A1%D7%A8%D7%92%D7%A0%D7%99/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-63470-05-19-%D7%96%D7%95%D7%94%D7%A8-%D7%95%D7%90%D7%97-%D7%A0-facebook-inc-%D7%95%D7%90%D7%97-23-%D7%9C%D7%90%D7%95%D7%92%D7%95%D7%A1%D7%98-2021/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-63521-05-19-%D7%A4%D7%99%D7%A7%D7%9C-%D7%A0-%D7%90%D7%A2-%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%91%D7%A0%D7%99%D7%9F-%D7%95%D7%9C%D7%A4%D7%99%D7%AA%D7%95%D7%97-%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%91%D7%A2%D7%9E/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%90-79092-12-20-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
"http://jus-tice.co.il/sitemap-jus-tice/","http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%A0%D7%92%D7%A8%D7%A8%D7%AA-%D7%9C%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D-%D7%AA%D7%90-38003-03-19/","","article_to_internal","Extracted from public REST rendered content","MEDIUM","EXPORTED_NEEDS_REVIEW"
